clientid,quarter,AccessIncome,AccessEmployment,AccessFinancialCoach,BundledServices
1833507,2017 Q2,1,0,1,2
1833511,2017 Q3,1,1,1,3
1833524,2016 Q3,1,0,1,2
1833527,2017 Q4,1,1,1,3
1833531,2017 Q3,1,0,1,2
1833539,2017 Q3,1,0,1,2
1833540,2016 Q3,1,0,1,2
1833561,2016 Q3,1,0,0,1
1833570,2017 Q2,1,0,1,2
1833572,2016 Q3,1,0,0,1
1833615,2017 Q4,1,1,1,3
1833617,2017 Q3,0,0,1,1
1833623,2017 Q3,1,1,1,3
1833642,2017 Q4,1,0,1,2
1833650,2017 Q2,1,1,1,3
1833658,2017 Q3,1,0,1,2
1833667,2017 Q1,1,1,1,3
1833686,2017 Q2,1,0,1,2
1833690,2017 Q2,1,0,1,2
1833741,2017 Q3,1,0,1,2
1833746,2017 Q3,1,0,1,2
1833763,2016 Q3,1,0,1,2
1833767,2016 Q3,1,0,1,2
1833781,2016 Q4,1,1,1,3
1833784,2017 Q2,0,1,1,2
1833789,2017 Q3,1,0,1,2
1833854,2016 Q4,0,1,0,1
1833888,2016 Q3,1,0,1,2
183433,2016 Q2,1,1,1,3
183668,2016 Q1,1,0,1,2
183721,2016 Q1,1,1,1,3
183732,2016 Q1,1,1,1,3
183857,2016 Q2,1,1,1,3
184035,2017 Q2,1,0,1,2
1840688,2018 Q4,1,1,1,3
1840722,2018 Q3,1,1,1,3
1840748,2017 Q2,1,1,1,3
1841119,2018 Q3,1,0,1,2
184141,2016 Q1,1,1,1,3
1841901,2018 Q4,1,0,1,2
1841958,2018 Q3,1,1,1,3
1841979,2018 Q4,1,0,0,1
1842269,2018 Q4,1,0,1,2
184264,2016 Q1,1,0,1,2
1842903,2018 Q4,0,1,0,1
1843102,2017 Q4,1,1,1,3
1843538,2018 Q4,0,1,0,1
1843764,2016 Q4,1,0,0,1
1844001,2018 Q2,1,1,1,3
1844390,2016 Q4,1,0,1,2
1845573,2018 Q4,1,1,1,3
1845920,2018 Q4,1,0,1,2
1846234,2018 Q4,1,1,1,3
1846527,2018 Q4,1,1,1,3
184708,2016 Q1,1,1,1,3
1847812,2017 Q4,1,0,1,2
1848646,2018 Q2,1,1,1,3
1848683,2018 Q4,1,0,0,1
1848759,2018 Q4,1,1,1,3
1849261,2018 Q4,1,1,1,3
1849310,2018 Q4,1,0,1,2
1849744,2017 Q3,1,0,1,2
1849833,2017 Q4,1,0,1,2
1850102,2018 Q1,1,0,1,2
1850263,2017 Q4,1,0,1,2
1850388,2018 Q4,1,1,1,3
185047,2018 Q2,1,1,1,3
1850725,2016 Q4,1,0,0,1
1850827,2018 Q4,1,0,0,1
1851128,2018 Q4,1,0,1,2
1851689,2016 Q3,1,1,1,3
185204,2016 Q1,1,1,1,3
1852075,2018 Q4,1,0,1,2
1852098,2017 Q3,0,0,1,1
1852101,2018 Q1,1,1,1,3
1852141,2017 Q2,1,0,1,2
1852358,2018 Q4,1,1,1,3
1853095,2018 Q4,1,1,1,3
1853177,2018 Q4,1,1,1,3
185327,2016 Q1,1,0,1,2
1853518,2018 Q4,1,1,0,2
1853753,2018 Q4,1,0,1,2
1853770,2018 Q1,1,0,1,2
1854041,2018 Q4,1,1,0,2
1854097,2018 Q4,1,1,1,3
1854197,2018 Q2,1,1,1,3
1854198,2017 Q3,1,1,1,3
1854199,2017 Q2,1,1,1,3
1854277,2018 Q4,1,0,1,2
1854480,2018 Q2,1,1,1,3
1854654,2018 Q4,1,1,1,3
1854797,2018 Q4,1,1,0,2
185490,2016 Q2,1,1,1,3
1854977,2018 Q4,1,1,1,3
1854983,2018 Q4,1,1,1,3
1855002,2018 Q1,1,0,1,2
1855153,2018 Q4,1,0,0,1
1855163,2018 Q2,1,1,1,3
1855207,2018 Q4,1,0,1,2
185522,2016 Q1,1,1,1,3
1855442,2018 Q4,1,0,1,2
1855698,2018 Q1,1,0,1,2
1855741,2017 Q4,1,1,1,3
1855976,2018 Q1,1,0,1,2
1856175,2017 Q4,1,0,1,2
1856238,2018 Q4,1,0,1,2
1856241,2017 Q2,1,0,1,2
1856328,2017 Q3,1,1,1,3
1856350,2017 Q4,1,1,1,3
1856454,2018 Q1,1,0,1,2
1856521,2018 Q4,1,0,1,2
1856522,2016 Q3,1,1,1,3
1856696,2018 Q3,1,0,1,2
1856932,2017 Q3,1,1,1,3
1856952,2017 Q3,1,1,1,3
1856967,2017 Q3,1,0,1,2
1856981,2017 Q2,1,0,1,2
1856990,2017 Q3,1,0,1,2
1857050,2017 Q1,1,1,1,3
1857085,2018 Q4,1,1,1,3
1857086,2018 Q4,1,0,1,2
1857103,2017 Q3,1,0,1,2
1857164,2017 Q2,1,0,1,2
1857186,2017 Q3,1,0,1,2
1857316,2018 Q4,1,1,1,3
1857327,2017 Q3,1,0,1,2
1857373,2017 Q3,1,0,1,2
1857384,2017 Q2,1,0,1,2
1857397,2017 Q3,1,0,1,2
1857409,2017 Q3,0,1,0,1
1857450,2017 Q2,0,1,1,2
1857464,2017 Q3,1,0,1,2
1857476,2018 Q4,1,1,1,3
1857477,2018 Q4,1,1,0,2
1857479,2018 Q4,0,0,1,1
186114,2016 Q1,1,1,1,3
186147,2016 Q1,1,0,1,2
1861825,2018 Q4,1,0,1,2
1861839,2018 Q4,1,0,1,2
1861987,2018 Q4,1,0,1,2
1862074,2018 Q4,1,1,1,3
1862814,2018 Q4,1,1,1,3
1862816,2018 Q4,1,1,1,3
186282,2017 Q2,1,1,1,3
1862913,2018 Q4,1,1,1,3
1862956,2018 Q4,1,1,1,3
1863257,2018 Q2,1,1,1,3
1863420,2018 Q4,1,0,1,2
1863644,2018 Q2,1,1,1,3
1863674,2017 Q3,1,0,1,2
1863709,2018 Q4,1,0,1,2
1863973,2018 Q3,1,0,1,2
1863995,2018 Q3,1,0,1,2
1864220,2018 Q1,1,0,1,2
1864502,2018 Q4,1,0,1,2
186488,2016 Q1,1,1,1,3
1864902,2018 Q4,1,1,0,2
1865417,2017 Q4,1,1,1,3
1865525,2018 Q4,1,1,1,3
1865526,2018 Q4,1,0,1,2
1865856,2017 Q2,1,1,0,2
186597,2016 Q1,1,1,1,3
1866125,2018 Q4,0,1,0,1
1866137,2018 Q4,1,0,1,2
1866285,2017 Q3,1,0,1,2
1866732,2018 Q1,1,1,0,2
1866764,2017 Q3,1,0,1,2
1866837,2018 Q1,1,1,1,3
1867037,2018 Q4,1,0,1,2
186718,2016 Q1,1,0,1,2
1867235,2018 Q4,1,1,1,3
1867291,2018 Q4,1,1,1,3
1867376,2017 Q4,1,1,0,2
186775,2016 Q1,1,0,1,2
1867887,2018 Q3,1,1,0,2
1867909,2018 Q3,1,0,1,2
186850,2016 Q1,1,1,1,3
186944,2016 Q1,1,1,1,3
186956,2016 Q1,1,1,1,3
187105,2016 Q1,1,1,1,3
1871487,2017 Q4,1,1,1,3
1871710,2017 Q3,1,0,1,2
187544,2016 Q1,1,1,1,3
188250,2016 Q1,1,1,1,3
188900,2016 Q1,1,0,1,2
189186,2016 Q1,1,0,1,2
189420,2016 Q4,1,0,0,1
189420b,2016 Q1,1,1,1,3
189432,2017 Q2,1,1,1,3
189551,2016 Q1,1,1,1,3
189643,2017 Q1,1,1,1,3
189907,2016 Q1,1,1,1,3
189917,2016 Q1,1,0,1,2
189919,2016 Q3,1,0,1,2
189954,2016 Q2,1,0,1,2
189958,2018 Q1,1,0,1,2
1910424,2018 Q2,0,1,1,2
1911051,2018 Q2,1,1,1,3
1911144,2018 Q3,1,1,1,3
1911258,2018 Q3,0,1,1,2
1911694,2018 Q4,1,1,1,3
1911918,2017 Q2,1,1,1,3
1911930,2018 Q4,1,1,1,3
1912005,2018 Q3,1,1,1,3
1912483,2018 Q3,1,1,0,2
1912672,2017 Q3,1,1,1,3
1912680,2017 Q2,1,1,1,3
1912886,2018 Q2,0,1,0,1
1913812,2018 Q3,1,0,0,1
1913854,2017 Q2,0,1,1,2
1914257,2017 Q2,0,1,1,2
1914325,2018 Q2,0,1,1,2
1914339,2018 Q4,0,1,1,2
1914345,2018 Q1,1,0,1,2
1914799,2018 Q3,1,1,1,3
1915172,2018 Q3,0,1,0,1
1915353,2018 Q1,0,1,0,1
1915537,2018 Q1,1,1,1,3
1915683,2018 Q3,1,1,1,3
1915717,2018 Q2,0,1,1,2
1916053,2018 Q1,0,1,0,1
1916740,2018 Q4,1,1,1,3
1918262,2018 Q1,1,0,0,1
1918264,2018 Q3,1,1,1,3
1918783,2018 Q1,1,1,1,3
1918885,2017 Q2,1,1,1,3
1918900,2018 Q3,0,1,1,2
1919401,2017 Q2,0,1,1,2
1920266,2017 Q4,1,1,1,3
1920364,2018 Q3,1,1,1,3
1920591,2017 Q2,0,1,1,2
1921221,2017 Q2,0,1,1,2
1921758,2017 Q2,0,1,1,2
1921960,2017 Q1,0,1,0,1
1922228,2017 Q2,0,1,1,2
1922602,2018 Q2,1,0,0,1
1923347,2018 Q3,1,1,1,3
1923491,2017 Q2,0,1,1,2
1924605,2018 Q2,1,0,0,1
1925422,2018 Q4,1,1,1,3
1925661,2018 Q4,1,1,1,3
1925743,2018 Q2,1,0,1,2
1925951,2018 Q3,1,1,1,3
1925953,2018 Q3,1,1,1,3
1925954,2018 Q4,1,1,1,3
1928430,2015 Q3,0,1,1,2
1928906,2017 Q2,0,1,1,2
1928917,2017 Q2,0,1,1,2
1928934,2015 Q3,0,1,1,2
1928935,2018 Q4,1,1,1,3
1929003,2018 Q1,1,1,0,2
1929053,2017 Q2,0,1,1,2
1929054,2017 Q2,0,1,1,2
1929057,2018 Q3,1,1,1,3
1929473,2017 Q2,0,1,1,2
1929546,2018 Q3,1,1,1,3
1929576,2017 Q3,0,1,1,2
1929668,2017 Q2,0,1,1,2
1929937,2018 Q4,0,1,1,2
1930001,2018 Q3,1,0,0,1
1930540,2017 Q2,1,1,1,3
1930541,2017 Q2,1,1,1,3
1930582,2017 Q2,0,1,1,2
1930849,2017 Q2,0,1,1,2
1931059,2017 Q2,1,1,1,3
1931073,2018 Q4,1,1,1,3
1931082,2017 Q2,0,1,1,2
1931193,2017 Q2,0,1,1,2
1931196,2017 Q2,0,1,1,2
1931253,2017 Q4,1,1,1,3
1931434,2017 Q2,0,1,1,2
1931589,2017 Q2,0,1,1,2
1931641,2017 Q2,0,1,1,2
1931886,2017 Q2,1,1,1,3
1931924,2018 Q4,1,1,1,3
1931929,2017 Q2,0,1,1,2
1932151,2017 Q4,0,1,1,2
1932161,2017 Q2,1,1,1,3
1932182,2017 Q2,1,1,1,3
1932209,2017 Q2,1,1,1,3
1932284,2017 Q2,0,1,1,2
1932342,2018 Q2,1,1,1,3
1932442,2017 Q2,0,1,1,2
1932502,2017 Q2,1,1,1,3
1932591,2018 Q4,1,1,1,3
1932721,2017 Q2,1,1,1,3
1932723,2018 Q3,1,1,1,3
1932740,2017 Q4,0,1,1,2
1932819,2018 Q4,1,1,1,3
1932968,2018 Q3,0,1,1,2
1933001,2018 Q2,0,1,1,2
1933003,2017 Q2,0,1,1,2
1933005,2018 Q3,1,1,1,3
1933006,2017 Q2,0,1,1,2
1933145,2017 Q2,0,1,1,2
1933208,2018 Q3,0,1,1,2
1933247,2017 Q2,1,1,1,3
1933259,2017 Q4,1,1,1,3
1933273,2017 Q2,0,1,1,2
1933382,2017 Q3,1,1,1,3
1933414,2017 Q2,1,1,1,3
1933429,2018 Q2,1,1,0,2
1933436,2017 Q2,0,1,1,2
1933531,2017 Q2,0,1,1,2
1933676,2018 Q1,1,1,1,3
1933732,2017 Q2,0,1,1,2
1933742,2018 Q3,1,0,0,1
1933777,2017 Q2,0,1,1,2
1933790,2017 Q1,0,1,1,2
1933867,2017 Q2,1,1,1,3
1933965,2017 Q4,1,1,1,3
1934108,2017 Q4,1,1,1,3
1934174,2017 Q2,0,1,1,2
1934355,2018 Q3,1,1,1,3
1934369,2018 Q3,1,1,1,3
1934401,2017 Q3,1,1,1,3
1934552,2018 Q2,0,1,0,1
1934553,2017 Q2,0,1,1,2
1934558,2017 Q4,0,1,1,2
1934596,2018 Q3,0,1,1,2
1934597,2018 Q1,0,1,0,1
1934609,2017 Q2,1,1,1,3
1934716,2017 Q2,1,1,1,3
1934799,2017 Q2,0,1,1,2
1934829,2017 Q3,0,1,1,2
1935132,2018 Q2,1,1,0,2
1935177,2017 Q4,1,1,1,3
1935292,2017 Q4,1,1,1,3
1935329,2017 Q2,0,1,1,2
1935431,2017 Q2,0,1,1,2
1935464,2018 Q2,0,1,0,1
1935489,2017 Q4,1,1,1,3
1935503,2017 Q4,0,1,1,2
1935512,2018 Q3,1,1,1,3
1935562,2017 Q4,1,1,1,3
1935596,2017 Q2,1,1,1,3
1935611,2017 Q4,0,1,1,2
1935620,2017 Q2,0,1,1,2
1935626,2017 Q4,1,1,1,3
1935886,2017 Q4,0,1,1,2
1936074,2018 Q4,1,1,1,3
1936081,2018 Q3,1,1,1,3
1936082,2017 Q4,0,1,1,2
1936084,2017 Q2,1,1,1,3
1936085,2017 Q1,0,1,0,1
1936089,2017 Q2,0,1,1,2
1936149,2018 Q3,0,1,1,2
1936163,2017 Q2,0,1,1,2
1936226,2017 Q4,0,1,1,2
1936241,2017 Q4,1,1,1,3
1936243,2017 Q2,1,1,1,3
1936285,2017 Q4,1,1,1,3
1936286,2017 Q4,0,1,1,2
1936441,2017 Q4,0,1,1,2
1936594,2017 Q4,0,1,1,2
1936596,2017 Q3,1,1,1,3
1936672,2017 Q4,1,1,1,3
1936737,2017 Q2,1,1,1,3
1936741,2018 Q3,0,1,0,1
1936827,2017 Q2,1,1,1,3
1936847,2017 Q2,0,1,1,2
1936976,2017 Q4,1,1,1,3
1937017,2018 Q3,1,1,1,3
1937030,2017 Q2,0,1,1,2
1937136,2017 Q4,1,1,1,3
1937178,2017 Q1,1,1,0,2
1937187,2017 Q4,0,1,1,2
1937356,2017 Q4,1,1,1,3
1937363,2017 Q2,0,1,1,2
1937419,2017 Q2,0,1,1,2
1937432,2018 Q2,1,1,0,2
1937444,2017 Q4,0,1,1,2
1937445,2017 Q4,1,1,1,3
1937541,2017 Q4,1,1,1,3
1937581,2018 Q3,1,1,1,3
1937617,2018 Q2,1,1,1,3
1937644,2018 Q3,1,1,1,3
1937808,2017 Q4,0,1,1,2
1937842,2018 Q2,1,1,1,3
1938068,2017 Q4,1,1,1,3
1938073,2018 Q1,1,1,1,3
1938104,2017 Q4,0,1,1,2
1938115,2017 Q2,0,1,1,2
1938146,2018 Q1,1,1,1,3
1938291,2017 Q4,0,1,1,2
1938322,2017 Q4,0,1,1,2
1938333,2017 Q2,0,1,1,2
1938358,2018 Q1,1,1,1,3
1938405,2018 Q2,0,1,1,2
1938406,2018 Q1,0,1,1,2
1938407,2018 Q2,1,1,1,3
1938454,2017 Q1,0,1,0,1
1938457,2017 Q4,0,1,1,2
1938467,2018 Q2,1,1,1,3
1938468,2018 Q3,1,1,1,3
1938571,2017 Q1,0,1,1,2
1938619,2017 Q1,0,1,0,1
1938686,2017 Q4,1,1,1,3
1938760,2018 Q1,0,1,1,2
1938761,2017 Q2,0,1,1,2
1938773,2017 Q2,0,1,1,2
1938871,2018 Q3,0,1,1,2
1938936,2017 Q2,0,1,1,2
1938990,2017 Q1,0,1,0,1
1938998,2017 Q1,0,1,0,1
1939004,2018 Q3,0,1,1,2
1939009,2018 Q1,0,1,0,1
1939098,2018 Q1,0,1,0,1
1939152,2018 Q2,0,1,0,1
1939157,2017 Q1,0,1,0,1
1939162,2017 Q1,0,1,0,1
1939163,2017 Q1,0,1,0,1
1939254,2017 Q3,0,1,1,2
1939266,2018 Q2,0,1,0,1
1939363,2017 Q1,1,1,0,2
1939439,2018 Q2,1,1,0,2
1939471,2018 Q4,1,1,1,3
1939477,2017 Q4,1,1,1,3
1939479,2017 Q1,0,1,0,1
1939489,2018 Q2,0,1,0,1
1939534,2018 Q3,1,1,1,3
1939601,2018 Q2,0,1,1,2
1939608,2018 Q2,1,1,1,3
1939684,2018 Q2,0,1,1,2
1939828,2017 Q4,0,1,1,2
1939845,2017 Q1,0,1,0,1
1939883,2018 Q2,1,1,0,2
1939903,2018 Q3,1,1,0,2
1939967,2017 Q2,0,1,1,2
1940060,2017 Q1,1,1,0,2
1940178,2018 Q3,1,1,1,3
1940184,2018 Q2,1,1,1,3
1940200,2017 Q2,0,1,1,2
1940258,2018 Q2,0,1,0,1
1940317,2018 Q3,1,1,1,3
1940341,2018 Q4,1,1,0,2
1940448,2018 Q1,1,1,1,3
1940450,2018 Q2,0,1,0,1
1940474,2018 Q3,1,1,1,3
1940508,2018 Q2,1,1,0,2
1940515,2018 Q3,1,1,1,3
1940562,2018 Q2,1,1,0,2
1940563,2018 Q2,1,1,0,2
1940588,2017 Q4,1,1,1,3
1940681,2017 Q2,0,1,1,2
1940682,2017 Q2,0,1,1,2
1940684,2018 Q1,1,1,1,3
1940717,2018 Q3,1,1,1,3
1940753,2018 Q2,1,1,0,2
1940764,2018 Q3,1,1,1,3
1940765,2018 Q2,1,1,1,3
1940851,2018 Q3,1,1,1,3
1940852,2018 Q3,0,1,1,2
1940915,2017 Q3,1,1,1,3
1941145,2018 Q2,1,0,0,1
1941263,2017 Q3,0,1,1,2
1941266,2018 Q3,1,1,1,3
1941274,2018 Q3,0,1,1,2
1941278,2018 Q2,1,1,0,2
1941322,2018 Q1,0,1,0,1
1941324,2018 Q2,1,1,0,2
1941367,2018 Q4,1,1,1,3
1941379,2018 Q3,1,1,1,3
1941440,2018 Q2,1,1,0,2
1941479,2018 Q4,1,1,1,3
1941490,2018 Q2,0,1,1,2
1941495,2018 Q2,1,1,0,2
1941519,2018 Q3,0,1,1,2
1941530,2018 Q1,0,1,0,1
1941550,2018 Q3,0,1,1,2
1941636,2018 Q2,1,1,1,3
1941700,2018 Q2,0,1,1,2
1941738,2018 Q3,1,0,1,2
1941783,2018 Q2,0,1,0,1
1941795,2017 Q4,1,1,1,3
1941821,2018 Q1,0,1,0,1
1941884,2018 Q1,1,1,1,3
1941888,2018 Q4,1,1,1,3
1941893,2018 Q1,1,1,0,2
1941913,2018 Q3,1,1,1,3
1941931,2018 Q2,1,1,0,2
1942003,2018 Q2,1,1,1,3
1942007,2018 Q2,1,1,0,2
1942017,2018 Q3,0,1,1,2
1942018,2018 Q2,1,1,0,2
1942060,2018 Q3,0,1,0,1
1942064,2018 Q3,0,1,1,2
1942065,2018 Q2,1,1,0,2
1942067,2017 Q2,1,1,1,3
1942069,2018 Q2,0,1,1,2
1942079,2018 Q2,0,1,1,2
1942150,2018 Q3,0,1,1,2
1942166,2018 Q1,0,1,1,2
1942167,2018 Q1,0,1,1,2
1942194,2018 Q3,1,1,0,2
1942236,2018 Q3,1,0,1,2
1942403,2018 Q2,1,1,0,2
1942467,2018 Q2,0,1,0,1
1942536,2018 Q2,1,1,0,2
1942604,2018 Q2,0,1,0,1
1942607,2018 Q2,0,1,0,1
1942625,2018 Q3,0,1,1,2
1942626,2018 Q3,0,1,1,2
1942629,2018 Q1,1,1,1,3
1942708,2018 Q2,1,1,0,2
1942761,2018 Q3,0,1,1,2
1942855,2018 Q2,0,1,0,1
1942875,2018 Q3,0,1,1,2
1942961,2018 Q3,0,1,1,2
1942968,2018 Q3,1,1,1,3
1942971,2018 Q3,0,1,1,2
1943078,2018 Q2,1,1,1,3
1943084,2018 Q2,1,1,1,3
1943143,2018 Q3,1,1,1,3
1943203,2018 Q3,0,1,0,1
1943208,2017 Q2,0,1,1,2
1943390,2018 Q3,1,1,1,3
1943398,2018 Q2,0,1,0,1
1943402,2018 Q2,1,1,1,3
1943416,2018 Q1,0,1,0,1
1943445,2018 Q1,0,1,0,1
1943446,2018 Q3,1,1,1,3
1943514,2018 Q3,1,1,1,3
1943520,2018 Q1,1,1,0,2
1943532,2017 Q3,0,1,1,2
1943537,2017 Q3,0,1,1,2
1943539,2018 Q3,0,1,1,2
1943540,2017 Q2,0,1,1,2
1943541,2018 Q1,1,1,1,3
1943544,2017 Q2,0,0,1,1
1943545,2018 Q2,0,1,0,1
1943664,2018 Q3,1,1,1,3
1943698,2018 Q1,0,1,1,2
1943727,2017 Q4,1,1,1,3
1943763,2018 Q4,0,1,1,2
1943783,2018 Q2,0,1,0,1
1943785,2017 Q4,0,1,1,2
1943787,2018 Q3,1,1,1,3
1943788,2018 Q2,1,1,0,2
1943813,2018 Q2,1,1,0,2
1943882,2018 Q1,0,1,1,2
1944014,2018 Q3,1,1,1,3
1944015,2017 Q3,0,1,0,1
1944052,2018 Q3,0,1,0,1
1944081,2018 Q2,1,1,0,2
1944100,2018 Q2,0,1,0,1
1944146,2018 Q2,1,1,0,2
1944152,2018 Q3,0,1,0,1
1944222,2018 Q3,0,1,1,2
1944247,2018 Q3,0,1,1,2
1944311,2018 Q2,1,1,0,2
1944315,2018 Q1,0,1,1,2
1944417,2018 Q3,0,1,0,1
1944450,2018 Q4,1,1,1,3
1944456,2018 Q3,0,1,0,1
1944461,2017 Q3,0,1,0,1
1944491,2018 Q1,1,1,1,3
1944501,2018 Q3,0,1,1,2
1944529,2018 Q2,1,1,1,3
1944592,2017 Q3,0,1,0,1
1944593,2018 Q3,1,1,1,3
1944605,2018 Q3,0,1,0,1
1944645,2018 Q3,0,1,1,2
1944646,2018 Q3,1,1,1,3
1944662,2018 Q3,0,1,1,2
1944665,2017 Q3,0,1,1,2
1944667,2018 Q1,1,1,1,3
1944697,2018 Q1,1,0,0,1
1944700,2018 Q3,1,1,1,3
1944701,2018 Q1,1,1,1,3
1944717,2018 Q3,0,1,1,2
1944718,2018 Q3,0,1,1,2
1944719,2018 Q2,0,1,0,1
1944720,2018 Q3,0,1,0,1
1944722,2018 Q1,1,1,1,3
1944759,2018 Q1,1,1,1,3
1944789,2018 Q1,1,0,0,1
1944876,2017 Q3,1,1,1,3
1944881,2018 Q2,0,1,0,1
1944964,2018 Q2,1,1,1,3
1944983,2018 Q3,1,1,1,3
1944998,2018 Q3,1,1,1,3
1944999,2018 Q2,1,1,1,3
1945004,2018 Q1,0,1,1,2
1945069,2017 Q4,1,1,1,3
1945085,2018 Q1,1,1,1,3
1945089,2018 Q3,1,1,1,3
1945120,2018 Q2,1,0,0,1
1945158,2018 Q3,1,1,1,3
1945200,2018 Q2,1,1,1,3
1945213,2018 Q3,1,1,1,3
1945246,2018 Q3,1,1,1,3
1945247,2018 Q2,1,1,1,3
1945254,2018 Q3,1,1,1,3
1945318,2017 Q3,1,1,1,3
1945355,2017 Q3,1,1,1,3
1945375,2018 Q2,1,1,1,3
1945410,2018 Q3,1,1,1,3
1945415,2018 Q2,1,1,1,3
1945419,2018 Q1,1,1,1,3
1945444,2018 Q3,1,1,1,3
1945446,2018 Q2,1,1,1,3
1945447,2018 Q1,1,1,1,3
1945466,2018 Q1,1,1,1,3
1945481,2018 Q3,1,1,1,3
1945484,2018 Q2,1,1,1,3
1945486,2017 Q4,1,1,1,3
1945487,2018 Q3,1,1,1,3
1945499,2018 Q4,1,1,1,3
1945522,2018 Q3,1,1,1,3
1945524,2018 Q3,1,1,1,3
1945540,2018 Q3,1,1,1,3
1945583,2018 Q3,1,1,1,3
1945590,2018 Q3,1,1,1,3
1945607,2018 Q3,1,1,1,3
1945631,2018 Q3,1,1,1,3
1945658,2018 Q3,1,1,1,3
1945660,2018 Q4,1,1,0,2
1945662,2018 Q1,1,1,1,3
1945696,2018 Q3,1,1,1,3
1945742,2018 Q4,1,1,1,3
1945743,2018 Q3,1,1,1,3
1945745,2018 Q1,1,1,1,3
1945771,2018 Q3,1,1,1,3
1945772,2018 Q4,1,1,1,3
1945777,2017 Q3,1,1,1,3
1945778,2018 Q1,1,1,1,3
1945779,2018 Q1,1,0,0,1
1945795,2018 Q3,1,1,1,3
1945845,2018 Q3,1,1,1,3
1945872,2018 Q1,1,0,0,1
1945911,2018 Q1,1,0,1,2
1945941,2018 Q4,1,1,1,3
1945942,2018 Q3,1,1,1,3
1945971,2018 Q3,1,1,1,3
1945972,2018 Q3,1,1,1,3
1945980,2018 Q1,1,1,1,3
1946003,2018 Q3,1,1,1,3
1946024,2018 Q3,1,1,1,3
1946034,2018 Q2,1,1,0,2
1946039,2018 Q2,1,1,1,3
1946082,2018 Q2,1,1,0,2
1946096,2018 Q3,1,1,1,3
1946097,2018 Q2,1,0,0,1
1946099,2018 Q3,1,1,1,3
1946166,2018 Q2,0,1,1,2
1946211,2018 Q4,1,1,1,3
1946244,2018 Q3,1,1,1,3
1946250,2018 Q2,1,1,1,3
1946305,2018 Q1,1,1,1,3
1946306,2018 Q2,1,1,1,3
1946307,2018 Q3,1,1,1,3
1946310,2018 Q2,1,1,1,3
1946333,2018 Q1,1,1,1,3
1946392,2018 Q3,1,1,1,3
1946405,2018 Q3,1,1,1,3
1946474,2018 Q3,1,1,1,3
1946475,2017 Q3,0,1,1,2
1946584,2018 Q2,1,1,1,3
1946585,2018 Q2,1,1,1,3
1946586,2018 Q2,1,1,0,2
1946590,2018 Q4,1,1,1,3
1946593,2018 Q3,1,1,1,3
1946596,2018 Q1,1,1,1,3
1946599,2018 Q1,1,0,0,1
1946618,2018 Q3,0,1,1,2
1946619,2018 Q3,0,1,1,2
1946621,2018 Q3,0,1,1,2
1946623,2018 Q3,0,1,1,2
1946624,2018 Q2,0,1,1,2
1946625,2018 Q3,0,1,1,2
1946626,2018 Q3,0,1,1,2
1946633,2018 Q1,1,1,1,3
1946696,2018 Q3,0,1,1,2
1946699,2018 Q3,0,1,1,2
1946715,2018 Q3,1,1,1,3
1946742,2018 Q3,1,1,1,3
1946745,2018 Q2,1,1,1,3
1946965,2018 Q1,1,1,1,3
1946971,2018 Q2,1,1,1,3
1947055,2018 Q3,1,1,1,3
1947059,2018 Q3,1,1,1,3
1947350,2018 Q4,1,1,1,3
1947368,2018 Q3,1,1,1,3
1947369,2018 Q3,1,1,1,3
1947428,2018 Q2,1,1,0,2
1947488,2018 Q2,1,0,0,1
1947490,2018 Q3,1,1,0,2
1947495,2018 Q1,1,1,1,3
1947501,2018 Q3,1,1,1,3
1947521,2018 Q3,1,1,1,3
1947548,2018 Q3,1,1,1,3
1947553,2018 Q3,1,1,1,3
1947556,2018 Q4,1,0,0,1
1947595,2018 Q4,0,1,1,2
1947613,2018 Q3,1,1,1,3
1947614,2018 Q3,1,1,1,3
1947621,2018 Q2,1,0,0,1
1947655,2018 Q4,1,1,1,3
1947683,2018 Q4,1,1,1,3
1947713,2018 Q4,1,1,1,3
1947757,2018 Q3,1,1,1,3
1947760,2018 Q3,1,1,1,3
1947784,2018 Q3,1,1,1,3
1947887,2018 Q3,1,1,1,3
1947888,2018 Q2,1,1,1,3
1947891,2018 Q3,1,1,1,3
1947894,2018 Q2,1,1,1,3
1947907,2018 Q3,1,1,1,3
1947919,2017 Q4,1,1,1,3
1947937,2018 Q2,0,1,1,2
1947957,2018 Q2,1,0,0,1
1947958,2018 Q1,1,0,0,1
1948033,2018 Q3,1,1,1,3
1948040,2018 Q3,1,1,1,3
1948051,2018 Q2,1,0,0,1
1948129,2018 Q3,1,0,0,1
1948157,2018 Q1,1,1,1,3
1948164,2018 Q4,1,1,1,3
1948171,2018 Q3,1,1,1,3
1948201,2018 Q1,1,0,0,1
1948204,2018 Q1,1,0,0,1
1948229,2018 Q2,1,1,1,3
1948230,2018 Q3,1,1,1,3
1948234,2018 Q3,1,1,1,3
1948255,2018 Q4,1,1,1,3
1948263,2018 Q2,1,0,1,2
1948266,2018 Q2,1,0,0,1
1948275,2018 Q3,1,1,1,3
1948276,2018 Q3,1,1,1,3
1948277,2018 Q2,1,1,1,3
1948283,2018 Q2,1,1,1,3
1948289,2018 Q3,1,1,1,3
1948299,2018 Q2,1,1,1,3
1948321,2018 Q2,1,1,1,3
1948344,2018 Q2,1,1,1,3
