,Savings,CreditScore,Debt
1997,,,
1998,,,
1999,,,
2000,,582,
2001,,,
2002,0,580,20000
2003,475,580,20000
2004,,,
2005,,515,
2006,,,
2007,0,,
2008,,,
2009,0,571,2200
2010,,,
2011,0,,
2012,,630,
2013,0,,
2014,0,,
2015,0,625,65000
2016,,,
2017,,,
2018,0,750,263000
2019,,,
2020,,,
2021,,,
2022,5,700,25000
2023,,,43000
2024,,,
2025,,,
2026,0,449,3500
2027,1500,,4300
2028,,,
2029,10,725,10000
2030,,,
2031,,,
2032,,,
2033,,,
2034,,,
2035,,,
2036,,,
2037,,,
2038,0,,
2039,0,594,
2040,,,
2041,,,
2042,,,
2043,,,
2044,,,
2045,0,636,
2046,,,
2047,,,
2048,,,
2049,1,,
2050,0,,
2051,,,
2052,,,
2053,,,
2054,,,
2055,,,
2056,,,
2057,,,
2058,,,
2059,,,
2060,,,
2061,,,
2062,,,
2063,0,650,
2064,,,
2065,,,
2066,,,
2067,,,
2068,,,
2069,,,
2070,0,470,57900
2071,,,
2072,,,
2073,,,
2074,,,
2075,,,
2076,,,
2077,,,
2078,,,
2079,0,760,
2080,,,
2081,,,
2082,,,
2083,,,
2084,,720,
2085,2,725,31000
2086,1,606,31600
2087,10000,,
2088,,,
2089,,,
2090,,,
2091,,,
2092,,,
2093,,,
2094,,,
2095,,,
2096,,,
2097,,,
2098,,,
2099,,,
2100,,,
2101,,,
2102,,,
2103,,803,
2104,,,
2105,,,
2106,,,
2107,0,522,
2108,,,
2109,,,
2110,,,
2111,0,536,132062
2112,0,544,132062
2113,,,
2114,,,
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,,,
2121,,,
2122,,,
2123,,,
2124,0,450,5000
2125,,,
2126,,,
2127,0,,0
2128,,,
2129,,,
2130,,,
2131,,,
2132,,,
2133,,,
2134,,,
2135,,,
2136,0,720,4500
2137,,,
2138,,,
2139,,,
2140,,,
2141,,,
2142,,,
2143,,,
2144,,,
2145,,,
2146,,,
2147,,,
2148,,,
2149,,,
2150,,,
2151,,,
2152,0,640,8000
2153,,,
2154,,,
2155,0,,
2156,,,
2157,,,
2158,,,
2159,0,,6000
2160,,,
2161,0,,
2162,,,
2163,0,581,56900
2164,0,662,75500
2165,,,
2166,,,
2167,,,
2168,,720,12000
2169,0,600,100000
2170,,,
2171,,,
2172,0,,83207
2173,0,,12500
2174,,,
2175,,,
2176,1,784,
2177,0,,0
2178,,,
2179,,,
2180,0,,52500
2181,,,
2182,,,
2183,,,
2184,0,500,
2185,,,
2186,,,
2187,,,
2188,,,
2189,2,,16200
2190,,,
2191,,524,
2192,,,
2193,0,,
2194,,,
2195,0,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,,,
2201,,,
2202,,,
2203,,,
2204,,,
2205,,,
2206,0,620,123571
2207,,,
2208,,,
2209,,,
2210,,,
2211,,,
2212,,,
2213,0,540,45000
2214,,,
2215,,,
2216,,,
2217,,,
2218,0,,
2219,,,
2220,,,
2221,,,
2222,,,
2223,,,
2224,,,
2225,,,
2226,0,610,29000
2227,,504,10000
2228,0,,1263
2229,0,,
2230,0,517,
2231,0,669,3939
2232,,,
2233,,,
2234,0,,
2235,,,
2236,,,
2237,,,
2238,,,
2239,,,
2240,0,611,21000
2241,,,
2242,,,
2243,,,
2244,,,
2245,,,
2246,,,
2247,,,
2248,,,
2249,,,
2250,,,
2251,0,,
2252,,,
2253,0,,
2254,,,
2255,,,
2256,,,
2257,,,
2258,,,
2259,,,
2260,,,
2261,0,,
2262,,,
2263,1,530,
2264,2,,
2265,,,
2266,,,
2267,,,
2268,,,
2269,,,
2270,,,
2271,0,,
2272,,,
2273,,,
2274,,,
2275,,,
2276,,,
2277,,,
2278,,,
2279,0,,
2280,,,
2281,8,677,445
2282,,,
2283,,,
2284,,,
2285,,,
2286,,,
2287,,,
2288,,,
2289,,,
2290,,,
2291,,,
2292,,,
2293,,,
2294,,,
2295,,,
2296,,710,
2297,,,
2298,,,
2299,,,
2300,,,
2301,,,
2302,,,
2303,,,
2304,0,,41255
2305,,,
2306,,,
2307,4,,101000
2308,,,
2309,,,
2310,0,,
2311,,,
2312,,,
2313,,,
2314,,,
2315,,,
2316,,,
2317,,,
2318,,,
2319,,,
2320,0,620,2500
2321,,,
2322,0,,0
2323,,,
2324,0,502,
2325,,,
2326,,,
2327,,,
2328,,,
2329,0,650,4000
2330,,,
2331,,,
2332,0,714,
2333,0,650,194000
2334,,,
2335,1,780,
2336,,,
2337,,,
2338,,,
2339,,,
2340,25,,37000
2341,,,
2342,,,
2343,,,
2344,,,
2345,,,
2346,5000,,
2347,,,
2348,,,
2349,,,
2350,,,
2351,,,
2352,10000,800,7000
2353,,,
2354,1835,,
2355,,,
2356,,,
2357,,,
2358,,,
2359,,,
2360,,,
2361,,,
2362,,,
2363,,,
2364,,,
2365,,,
2366,,,
2367,,,
2368,,,
2369,,,
2370,,,
2371,,,
2372,,,
2373,,,
2374,,,
2375,,,
2376,3000,745,8500
2377,,,
2378,,,
2379,,,
2380,,,
2381,,,
2382,,,
2383,,,
2384,,,
2385,,,
2386,,,
2387,,,
2388,,,
2389,,,
2390,3000,750,
2391,0,451,
2392,,,
2393,,,
2394,,,
2395,,,
2396,,,
2397,,,
2398,0,,
2399,,,
2400,,,
2401,,,
2402,,,
2403,,,
2404,,,
2405,,,
2406,,,
2407,,,
2408,,,
2409,,,
2410,,,
2411,,,
2412,,,
2413,,,
2414,,,
2415,,,
2416,,,
2417,,,
2418,300,600,
2419,,,
2420,,,
2421,,,
2422,0,,1000
2423,,,
2424,,,
2425,,,
2426,,,
2427,,,
2428,,,
2429,,,
2430,,,
2431,0,566,
2432,,,
2433,,,
2434,,,
2435,,,
2436,,,
2437,,,
2438,,,
2439,0,,60000
2440,,,
2441,,,
2442,,,
2443,,,
2444,,,
2445,,,
2446,,,
2447,,,
2448,,,
2449,,,
2450,,,
2451,,780,25200
2452,,,
2453,,,
2454,,,
2455,,,
2456,,,
2457,0,,5000
2458,1500,,
2459,23000,,15000
2460,0,820,240000
2461,,,
2462,,,
2463,,,
2464,0,803,21000
2465,,585,
2466,0,,3500
2467,0,,
2468,0,,
2469,,,
2470,0,545,
2471,,660,
2472,,,
2473,,,
2474,1000,,163750
2475,0,,
2476,700,680,13100
2477,0,619,
2478,0,560,1000
2479,,,
2480,,,
2481,,,
2482,,,
2483,,,
2484,,,
2485,,,
2486,,,
2487,9000,,
2488,2000,808,2000
2489,0,436,
2490,,,
2491,0,,
2492,,,
2493,0,,14000
2494,0,645,6000
2495,,,
2496,5000,,226800
2497,0,582,1500
2498,,,
2499,,,
2500,,,
2501,,,
2502,,,
2503,0,,
2504,,,
2505,,,
2506,,,
2507,,,
2508,0,,31250
2509,,730,
2510,,,
2511,,,
2512,,,
2513,0,298,3500
2514,0,570,21000
2515,,,
2516,0,790,466000
2517,0,,
2518,0,700,10000
2519,0,470,126000
2520,,,
2521,,,
2522,,568,
2523,50000,800,200600
2524,0,,
2525,,742,
2526,,,
2527,,,19800
2528,,,
2529,,,
2530,,,
2531,,,
2532,,,
2533,,,
2534,0,608,196000
2535,,,
2536,,,
2537,,,
2538,,,
2539,,,
2540,,,
2541,,,17000
2542,200,600,
2543,0,667,
2544,100,,
2545,0,,
2546,,,
2547,,,
2548,0,695,6219
2549,,710,227000
2550,,580,157000
2551,6000,790,1500
2552,,820,4200
2553,12000,640,39500
2554,0,,109500
2555,,538,530
2556,80000,,137000
2557,,,
2558,250,,
2559,3000,,
2560,50000,850,85000
2561,,350,
2562,,,
2563,,,
2564,900,,135000
2565,50000,835,266000
2566,,,30000
2567,,820,16000
2568,,,
2569,,658,400
2570,50,,
2571,,,
2572,,,
2573,,820,
2574,,,105600
2575,,,
2576,1500,,
2577,,,
2578,,,124500
2579,,650,14500
2580,,,
2581,,,
2582,,825,
2583,0,680,
2584,,,
2585,,,
2586,0,,
2587,,,
2588,,,
2589,,,
2590,,,
2591,78000,811,
2592,6000,811,
2593,,590,
2594,,,
2595,50000,,
2596,,,
2597,,,
2598,,,
2599,80000,,
2600,,,
2601,,,
2602,1800,,
2603,,,
2604,,,
2605,40000,750,0
2606,,709,
2607,0,,
2608,,,1000
2609,200,,
2610,,,
2611,,,
2612,0,590,
2613,200,516,
2614,,730,22000
2615,1500,,
2616,,,2000
2617,,,189000
2618,,586,
2619,0,596,
2620,5000,,188700
2621,,,
2622,,,
2623,,,
2624,,,
2625,1500,,
2626,,,
2627,150,,
2628,,,
2629,0,,7000
2630,,,
2631,,,
2632,,,
2633,,,
2634,,,
2635,800,,
2636,0,,6000
2637,,,
2638,,635,
2639,350,,
2640,,,
2641,,,
2642,10000,650,1000
2643,,,
2644,,,127000
2645,,,
2646,,,
2647,500,,
2648,,,
2649,,,
2650,,540,
2651,,,
2652,,,
2653,2000,635,22000
2654,,,1000
2655,,590,10000
2656,,,
2657,250,,
2658,150,,
2659,1000,,
2660,,635,
2661,,660,
2662,,,
2663,,,
2664,50,710,
2665,,,
2666,,,
2667,7500,,
2668,,819,
2669,,,
2670,,,
2671,,,
2672,,,
2673,,,
2674,,680,
2675,,,
2676,,,
2677,,,
2678,,,
2679,,500,
2680,,,14195
2681,,,
2682,,631,
2683,,,9000
2684,,,
2685,,670,300
2686,,,
2687,,,
2688,,,
2689,,,
2690,,,
2691,,,
2692,,625,
2693,,,
2694,,468,
2695,,700,
2696,,,
2697,,668,
2698,,,
2699,,,
2700,,,
2701,150,,
2702,110000,840,
2703,,,
2704,0,520,36500
2705,,,
2706,70000,820,
2707,,,
2708,1000,615,
2709,,523,
2710,5000,796,
2711,,,
2712,,805,20000
2713,97,603,48000
2714,,,
2715,0,,
2716,,425,
2717,,,
2718,,,
2719,,,
2720,,,
2721,,750,
2722,,,
2723,,720,
2724,,,
2725,,,
2726,,,
2727,,,
2728,300,,
2729,,,
2730,,,
2731,,,
2732,,,
2733,,,
2734,,,
2735,,620,
2736,,,
2737,,820,251000
2738,,585,
2739,,,
2740,,,
2741,,,
2742,,,
2743,,,
2744,,,
2745,,,
2746,,,
2747,100000,830,4000
2748,20000,780,6000
2749,,,
2750,,,
2751,,508,76900
2752,,,14000
2753,,,
2754,,706,40000
2755,,684,
2756,,,
2757,,,
2758,,,
2759,,,
2760,800,730,118400
2761,,,7000
2762,,,
2763,300,,
2764,,,
2765,,,
2766,,,
2767,,,
2768,,,
2769,,,
2770,,,
2771,50000,,70000
2772,40000,757,
2773,40000,,
2774,,,
2775,,,
2776,2000,,
2777,,,
2778,,,
2779,0,,
2780,,,
2781,,,
2782,,,
2783,,,
2784,,,
2785,,,
2786,,,
2787,200,,
2788,400,,
2789,,,
2790,0,,0
2791,0,,0
2792,0,,
2793,0,,0
2794,0,,0
2795,0,,
2796,0,,0
2797,0,,0
2798,0,,0
2799,0,,0
2800,50,,0
2801,,556,13118
2802,0,550,463
2803,0,,0
2804,0,,0
2805,0,,0
2806,0,582,7025
2807,0,,0
2808,0,,0
2809,0,,0
2810,0,,57
2811,0,,0
2812,0,,20000
2813,0,,0
2814,0,503,19813
2815,0,,0
2816,0,,0
2817,0,,0
2818,0,,0
2819,0,,0
2820,0,,
2821,,,
2822,0,,0
2823,0,,0
2824,,596,11613
2825,,,
2826,0,,0
2827,,,
2828,0,,
2829,0,,0
2830,158,645,8501
2831,0,,0
2832,0,,0
2833,,,
2834,0,,0
2835,0,,
2836,0,,0
2837,0,,0
2838,0,,0
2839,0,,0
2840,0,490,35865
2841,0,,0
2842,0,564,53784
2843,,,
2844,,,238
2845,0,,0
2846,0,,0
2847,0,,0
2848,0,,
2849,0,,0
2850,0,,0
2851,0,,0
2852,0,,0
2853,0,,0
2854,0.17,,0
2855,0,,0
2856,0,551,94646
2857,,,
2858,0,573,18735
2859,,,
2860,0,,0
2861,0,735,67
2862,0,,
2863,0,541,581
2864,25,,0
2865,0,,0
2866,0,,0
2867,0,,0
2868,25,662,5000
2869,0,,0
2870,0,,0
2871,35,513,56541
2872,0,,0
2873,0,,0
2874,0,,0
2875,0,,0
2876,0,,
2877,0,,0
2878,0,,
2879,0,,0
2880,0,,300
2881,0,,0
2882,300,552,57180
2883,0,,0
2884,0,,0
2885,1.75,500,100000
2886,0,,0
2887,300,,0
2888,0,,
2889,0,,0
2890,0,,0
2891,0,,0
2892,0,,0
2893,0,,0
2894,0,,0
2895,0,,0
2896,0,,0
2897,0,,0
2898,0,,
2899,0,,0
2900,0,,0
2901,0,,20000
2902,0,557,3316
2903,0,,0
2904,0,,0
2905,,635,17202
2906,0,,0
2907,0,,0
2908,,,
2909,0,,0
2910,0,,0
2911,0,,0
2912,0,,0
2913,,,
2914,0,,0
2915,0,,0
2916,0,,0
2917,0,,0
2918,0,,0
2919,0,478,48324
2920,0,,0
2921,0,,0
2922,300,,0
2923,0,,20000
2924,0,750,20000
2925,,,
2926,0,,0
2927,400,,500
2928,0,,0
2929,,,
2930,0,,0
2931,0,,0
2932,0,,0
2933,0,,0
2934,0,,0
2935,0,,0
2936,0,,0
2937,0,,0
2938,0,600,8794
2939,,,0
2940,0,,30000
2941,0,,600
2942,0,,8000
2943,0,,0
2944,0,,0
2945,0,,
2946,0,,0
2947,0,,0
2948,0,,0
2949,0,,0
2950,0,,0
2951,0,,0
2952,0,,0
2953,0,,
2954,0,,0
2955,,524,22659
2956,,,
2957,0,,0
2958,,539,1124
2959,0,,0
2960,0,,0
2961,0,,0
2962,0,,
2963,,530,69530
2964,0,,0
2965,,558,66823
2966,0,,0
2967,0,,0
2968,0,,0
2969,0,,0
2970,0,,0
2971,0,,0
2972,0,,0
2973,0,583,44548
2974,0,,0
2975,0,,0
2976,0,,0
2977,0,,0
2978,,,
2979,0,,0
2980,0,,1350
2981,0,,0
2982,50,566,25947
2983,0,,15000
2984,0,,0
2985,0,,0
2986,0,,423
2987,0,530,20307
2988,,653,0
2989,0,,0
2990,0,,0
2991,0,481,25783
2992,0,,0
2993,0,500,10222
2994,0,650,
2995,0,,0
2996,0,,
2997,0,,0
2998,0,,0
2999,,457,150432
3000,0,560,13127
3001,0,,0
3002,0,,0
3003,0,655,136465
3004,0,,
3005,0,,0
3006,,,
3007,0,,0
3008,0,,0
3009,0,,0
3010,0,,0
3011,0,,0
3012,0,576,12587
3013,0,,0
3014,0,,0
3015,0,,0
3016,0,,0
3017,0,,
3018,0,,0
3019,0,,0
3020,0,,0
3021,0,,0
3022,0,,0
3023,0,455,12764
3024,0,,0
3025,0,,0
3026,0,,0
3027,0,,0
3028,0,539,112708
3029,0,,0
3030,0,,0
3031,0,,0
3032,0,,0
3033,0,,0
3034,0,,0
3035,0,,0
3036,0,,0
3037,0,,0
3038,0,,0
3039,0,,0
3040,0,575,160812
3041,1200,702,0
3042,0,,15000
3043,0,,1800
3044,0,,
3045,0,,0
3046,0,,0
3047,0,,1600
3048,0,,0
3049,0,,0
3050,0,500,9898
3051,0,,0
3052,0,,0
3053,0,,0
3054,0,,0
3055,0,,0
3056,0,530,74737
3057,0,,0
3058,0,,0
3059,0,,0
3060,0,,0
3061,0,,900
3062,0,,0
3063,0,,0
3064,0,,1000
3065,0,611,25000
3066,0,,0
3067,0,,0
3068,0,,0
3069,0,,0
3070,0,,0
3071,0,,0
3072,0,,0
3073,0,516,
3074,0,,0
3075,,,
3076,0,,0
3077,0,,0
3078,0,,
3079,0,,1000
3080,0,,0
3081,0,,0
3082,0,,0
3083,0,,0
3084,0,,
3085,0,,0
3086,0,,
3087,0,,0
3088,,,
3089,0,,0
3090,0,,0
3091,0,,0
3092,0,,0
3093,0,666,11434
3094,0,605,103785
3095,0,,0
3096,0,,0
3097,0,,4258
3098,0,,0
3099,0,,96
3100,0,,0
3101,0,,0
3102,0,,0
3103,0,,0
3104,0,,0
3105,0,,0
3106,0,570,6988
3107,0,,0
3108,0,596,
3109,0,520,754999
3110,0,,0
3111,0,,0
3112,0,,0
3113,0,,0
3114,0,,0
3115,0,,
3116,0,647,1615
3117,0,,0
3118,0,,3591
3119,0,,0
3120,0,,
3121,0,,0
3122,0,,0
3123,0,,0
3124,0,,0
3125,0,,0
3126,0,,0
3127,0,,0
3128,0,,0
3129,0,591,910
3130,0,,75
3131,0,,0
3132,0,,0
3133,0,,0
3134,0,,0
3135,0,,0
3136,0,,0
3137,0,,0
3138,0,,0
3139,0,,0
3140,0,,0
3141,0,,0
3142,0,,0
3143,0,,0
3144,0,,0
3145,0,,0
3146,,,
3147,0,,0
3148,0,,0
3149,0,,0
3150,0,,0
3151,0,576,11643
3152,0,,
3153,0,,0
3154,,,
3155,0,,0
3156,0,,0
3157,0,423,20341
3158,100,621,6907
3159,0,,0
3160,0,,
3161,0,,0
3162,0,,0
3163,0,,0
3164,0,,0
3165,0,,0
3166,0,,0
3167,0,,
3168,0,,0
3169,0,,0
3170,0,,0
3171,0,,0
3172,0,,10000
3173,0,,0
3174,0,,0
3175,0,,0
3176,0,,0
3177,0,,0
3178,0,,0
3179,0,,0
3180,0,,0
3181,0,,0
3182,0,,0
3183,0,,0
3184,75,583,10000
3185,0,,0
3186,,,
3187,0,,0
3188,0,,0
3189,0,,0
3190,0,,0
3191,10,,
3192,0,,
3193,0,,0
3194,0,,0
3195,0,,0
3196,0,,0
3197,0,,0
3198,0,,0
3199,0,,0
3200,,,
3201,0,,0
3202,0,708,20421
3203,4000,,
3204,0,,0
3205,,545,2710
3206,,573,13827
3207,0,,0
3208,0,,
3209,0,,0
3210,0,,0
3211,0,,0
3212,0,,0
3213,0,,0
3214,0,,
3215,0,,0
3216,,,
3217,0,,0
3218,0,,0
3219,0,,0
3220,0,,0
3221,0,,0
3222,0,,0
3223,0,,0
3224,0,,0
3225,0,,0
3226,0,,0
3227,,,12712
3228,0,,0
3229,0,,0
3230,0,,0
3231,0,,0
3232,0,,0
3233,0,,
3234,0,,
3235,,,
3236,0,,0
3237,,772,10179
3238,0,,0
3239,0,,0
3240,0,,0
3241,,585,30317
3242,0,,0
3243,0,,
3244,0,,0
3245,0,,0
3246,0,,0
3247,35,,0
3248,0,,
3249,0,,0
3250,0,,0
3251,200,,0
3252,0,,0
3253,1500,,0
3254,,670,4682
3255,,708,52650
3256,0,,0
3257,1500,,0
3258,0,,0
3259,0,,0
3260,0,,
3261,0,,0
3262,,,
3263,0,,15000
3264,0,,0
3265,,590,166
3266,0,,0
3267,0,,0
3268,0,,0
3269,0,,0
3270,0,,0
3271,0,,0
3272,0,,
3273,208,639,
3274,700,,150000
3275,0,,0
3276,700,,
3277,0,,
3278,,,
3279,0,,0
3280,0,,0
3281,0,,
3282,0,,0
3283,100,,
3284,0,,0
3285,0,,0
3286,0,,
3287,0,,0
3288,0,,0
3289,0,,0
3290,0,,0
3291,0,,0
3292,0,,
3293,0,,0
3294,0,,0
3295,0,,0
3296,0,,0
3297,0,,
3298,0,,0
3299,0,,0
3300,0,,0
3301,,,
3302,0,,0
3303,0,,0
3304,0,,10000
3305,0,,0
3306,0,620,
3307,0,,1000
3308,0,,40000
3309,0,,0
3310,0,,0
3311,0,,0
3312,0,,0
3313,0,450,1300
3314,0,511,48251
3315,0,,0
3316,0,,0
3317,0,508,44737
3318,0,,35000
3319,0,,
3320,100,,0
3321,0,,0
3322,0,,0
3323,0,,0
3324,0,,0
3325,0,,0
3326,0,,
3327,0,,0
3328,0,,0
3329,,,
3330,,400,20000
3331,1,513,500
3332,,,0
3333,25,,
3334,0,,
3335,225,,
3336,0,,2520
3337,0,,
3338,,,
3339,0,530,53756
3340,25,,329
3341,0,,
3342,0,,
3343,,592,
3344,,,
3345,0,,
3346,,565,177590
3347,0,,
3348,0,,
3349,,589,48432
3350,,,
3351,,,
3352,0,,
3353,0,,
3354,0,,
3355,,,
3356,,,
3357,0,,
3358,0,726,1192374
3359,,,
3360,25,,
3361,0,623,6342
3362,0,,
3363,,661,45518
3364,0,,
3365,5,651,5577
3366,,,
3367,,,
3368,,496,2580
3369,0,535,17450
3370,,508,512
3371,0,,
3372,0,,
3373,0,,
3374,0,485,47957
3375,0,529,15262
3376,0,,
3377,0,,
3378,0,,
3379,0,,
3380,,,
3381,0,,
3382,0,,
3383,0,,
3384,0,642,230375
3385,0,,908
3386,0,456,18061
3387,,808,1492
3388,,819,23025
3389,0,474,70589
3390,,,
3391,0,526,
3392,0,,
3393,,462,5045
3394,,540,134149
3395,,,
3396,,634,9722
3397,0,,
3398,,602,270
3399,0,,0
3400,,584,28242
3401,,569,35590
3402,,,
3403,0,577,3500
3404,0,,
3405,,,
3406,0,566,20894
3407,0,564,82526
3408,0,517,29588
3409,0,497,10913
3410,0,606,123221
3411,,,
3412,,,
3413,10,515,45130
3414,0,489,470
3415,,,
3416,,547,8293
3417,,510,20526
3418,,,
3419,,662,76112
3420,0,,0
3421,,,
3422,0,607,18956
3423,,463,91769
3424,0,587,222777
3425,0,486,42206
3426,25,503,75921
3427,2,503,79044
3428,,,
3429,0,581,80501
3430,,,
3431,0,591,84022
3432,,513,3822
3433,,,
3434,1000,,
3435,5,,
3436,,,
3437,0,,0
3438,0,427,45808
3439,0,458,53298
3440,,,0
3441,,,
3442,,,
3443,0,,
3444,,,
3445,,581,111786
3446,,665,518
3447,,,
3448,0,493,18661
3449,0,572,95410
3450,,535,63293
3451,,,
3452,,680,5547
3453,,,
3454,0,484,15700
3455,0,524,4966
3456,0,476,68832
3457,0,480,24171
3458,0,488,3681
3459,0,606,8633
3460,,625,49806
3461,,,
3462,25,,0
3463,50,557,11199
3464,0,502,91138
3465,0,543,13496
3466,3.9,514,26910
3467,0,634,77321
3468,0,613,57085
3469,0,566,50350
3470,0,695,19813
3471,,534,87858
3472,,815,18546
3473,0,550,35889
3474,0,481,12001
3475,505.23,,2561
3476,,506,36895
3477,,,
3478,,577,19182
3479,5000,661,20483
3480,10,563,161222
3481,0,,
3482,0,567,12356
3483,,,
3484,0,,
3485,0,471,84575
3486,,,
3487,0,581,106
3488,,,
3489,0,,
3490,0,495,60385
3491,,492,12904
3492,,,
3493,0,561,156302
3494,,437,125926
3495,,499,11651
3496,0,565,1207
3497,0,499,5438
3498,0,491,73465
3499,,529,112240
3500,5,639,8077
3501,,,
3502,,,
3503,0,542,6633
3504,2,,
3505,,497,22624
3506,0,,0
3507,0,,
3508,0,563,141
3509,,539,8473
3510,0,,0
3511,0,,30000
3512,5,522,9000
3513,0,738,2200
3514,,,
3515,0,,40000
3516,5,483,
3517,0,,
3518,0,501,8556
3519,0,502,1500
3520,,,
3521,0,,80000
3522,5,,20000
3523,25,,20000
3524,,,
3525,700,,1650
3526,0,,
3527,0,,30000
3528,0,,
3529,0,,100000
3530,1600,732,44000
3531,0,591,37200
3532,0,,0
3533,0,,0
3534,,,
3535,,,
3536,0,,0
3537,,,
3538,,660,28000
3539,,,
3540,8000,647,5000
3541,,,500
3542,10,418,100
3543,0,,0
3544,600,,
3545,,487,41800
3546,,543,
3547,125,534,1000
3548,0,506,
3549,0,520,10000
3550,0,,0
3551,,,
3552,0,,7000
3553,0,,0
3554,,542,12000
3555,0,450,45000
3556,,475,
3557,0,569,
3558,20,670,0
3559,,,
3560,25,593,1831
3561,0,521,270
3562,0,640,0
3563,0,,0
3564,150,,
3565,,,0
3566,1500,,50000
3567,200,537,1000
3568,0,,0
3569,0,590,17001
3570,0,446,6500
3571,0,504,
3572,,,
3573,,557,15000
3574,1700,809,2000
3575,0,527,9000
3576,0,557,15000
3577,0,545,34000
3578,105,524,0
3579,0,,25000
3580,0,556,73000
3581,200,599,400
3582,,,
3583,225,515,0
3584,0,545,800
3585,,430,3000
3586,,,10000
3587,1000,672,89
3588,,,
3589,,,
3590,,,
3591,0,514,764
3592,,,
3593,300,719,
3594,,496,
3595,800,700,40000
3596,,,
3597,1190,568,16000
3598,0,517,
3599,,586,22000
3600,,439,41457
3601,,,
3602,2000,605,13000
3603,0,788,0
3604,150,660,
3605,112,548,20001
3606,,,
3607,100,628,500
3608,0,,0
3609,1,556,2500
3610,0,615,1000
3611,0,,1000
3612,,,
3613,0,640,8000
3614,2000,690,3600
3615,1000,670,
3616,0,500,4500
3617,620,582,
3618,,,
3619,,,
3620,,,28080
3621,7000,740,
3622,,635,
3623,,,
3624,,725,94000
3625,,,10000
3626,0,473,1000
3627,,,
3628,,531,
3629,0,,10000
3630,,,
3631,0,580,4400
3632,0,,6850
3633,,,
3634,0,503,
3635,0,,5000
3636,,,
3637,,428,9000
3638,,638,
3639,,637,
3640,,,
3641,1500,610,0
3642,,575,
3643,,,45000
3644,0,515,40000
3645,,,
3646,2300,690,38520
3647,,746,169050
3648,0,512,40000
3649,,,
3650,0,710,30000
3651,,475,105000
3652,300,,6000
3653,400,,
3654,10,502,21000
3655,,,
3656,,641,100
3657,,,
3658,300,672,12000
3659,,570,2000
3660,,,
3661,5,703,20500
3662,800,519,0
3663,0,,13800
3664,,659,
3665,1000,663,70900
3666,,798,38000
3667,1100,547,0
3668,17,,
3669,,497,12200
3670,100,443,5700
3671,,,
3672,0,,12000
3673,300,,0
3674,0,524,189147.25
3675,,,
3676,0,500,300
3677,10,611,4050
3678,0.18,,
3679,,700,
3680,,,20000
3681,,,
3682,9900,768,114600
3683,40,621,53000
3684,1.32,508,2350
3685,,,
3686,,,
3687,600,,0
3688,,,
3689,161,458,27700
3690,,,
3691,0,627,11250
3692,0,573,
3693,,,
3694,0,,3100
3695,0,,1330
3696,0,535,143000
3697,75000,,5000
3698,,,
3699,,,
3700,,,
3701,56,,
3702,200,697,2750
3703,,662,371500
3704,,529,50800
3705,,,
3706,,,0
3707,0,590,272760
3708,100,633,235000
3709,40,559,824
3710,,,
3711,,524,
3712,0.74,455,5052
3713,,658,226000
3714,,570,1000
3715,,,100
3716,,,
3717,15000,,20000
3718,6800,,0
3719,,526,0
3720,,790,
3721,,,13000
3722,200,836,5000
3723,,,
3724,1000,,
3725,0,,5000
3726,1000,735,120000
3727,,,0
3728,0,,7000
3729,,,
3730,2000,,
3731,,,
3732,,,
3733,,595,9500
3734,,533,
3735,,,20000
3736,0,,
3737,0,,450
3738,,631,358
3739,5,554,107100
3740,,,
3741,,,
3742,,,
3743,500,635,1550
3744,,,
3745,0,,0
3746,,,
3747,0,624,12000
3748,,,
3749,1000,574,25000
3750,0,,
3751,,,
3752,,748,44825
3753,,,
3754,,,
3755,,,
3756,,623,159000
3757,4000,,10000
3758,2800,671,145740
3759,2800,669,145740
3760,,688,56038
3761,,686,1500
3762,,,
3763,,,
3764,0,479,913
3765,6,594,19500
3766,0,587,2000
3767,195,,11000
3768,,,10000
3769,46,,0
3770,,,
3771,70,677,79900
3772,,,2500
3773,,646,3600
3774,,,
3775,,,
3776,,660,
3777,,,0
3778,50,658,70320
3779,,595,
3780,5000,,
3781,,,
3782,,,
3783,0,340,9000
3784,,,1000
3785,0,517,0
3786,0,480,18000
3787,0,,1345
3788,,527,
3789,200,,
3790,,,20000
3791,,,
3792,700,,14900
3793,,,
3794,,,10000
3795,0,597,86000
3796,,,
3797,,576,22627.35
3798,6,594,19500
3799,,,
3800,100,,
3801,300,,
3802,0,,0
3803,,,
3804,,479,46000
3805,,,
3806,,,5000
3807,100,,
3808,0,,0
3809,,,
3810,50,620,1100
3811,170,,0
3812,0,524,0
3813,,,
3814,550,716,3457
3815,,,
3816,,,
3817,0,,30000
3818,0,581,22718
3819,,709,2400
3820,1000,,18000
3821,50,650,15000
3822,2000,600,0
3823,0,650,0
3824,2,,
3825,0,500,
3826,0.43,581,8000
3827,,,
3828,25,500,
3829,,,24000
3830,0,520,59000
3831,1,510,2000
3832,,,273
3833,0,742,0
3834,400,,
3835,100,636,
3836,,,
3837,,605,650000
3838,,,
3839,,,
3840,300,520,313
3841,0,442,90
3842,0,,0
3843,,580,3000
3844,1500,600,53000
3845,0,552,0
3846,0,560,26600
3847,0,,
3848,0,,80000
3849,0,484,14000
